#OTU ID	Mb	2246	20170915_CBN_XSSCB2017_24	20170915_CBN_XSSCB2017_13	2232	2220	20170915_CBN_XSSCB2017_25	2019-08-23_CBN_KHI-18-1	2247	2209	2019-08-23_CBN_KPL-18-1	2019-08-23_CBN_KP-16-1	2200	2019-08-23_CBN_KSP-18-1	2223
825	0.0	0.0	12315110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3635	0.0	0.0	0.0	0.0	0.0	2238529.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3771	1202020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
359	0.0	0.0	906298.0	0.0	0.0	0.0	672709.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526	0.0	0.0	0.0	2565400.0	0.0	0.0	0.0	0.0	0.0	3437870.0	0.0	0.0	0.0	0.0	0.0
3059	0.0	0.0	0.0	0.0	0.0	363921.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1865	1808861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	355926.0
1323	0.0	228834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3506168.0	0.0	0.0	5270800.0	0.0	0.0	15044858.0	0.0
3653	0.0	0.0	0.0	0.0	541594.0	0.0	0.0	0.0	0.0	20328140.0	0.0	0.0	0.0	0.0	0.0
3499	0.0	0.0	0.0	0.0	402681.0	0.0	0.0	0.0	0.0	10366810.0	0.0	0.0	0.0	0.0	0.0
3649	0.0	0.0	0.0	0.0	905901.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50057900.0	0.0	0.0	8947660.0	0.0	0.0
